plot,plot_section,plot_section_label,month,month_order,survey_date,observation_source,genet,tag,genotype,species,plot_area_m2,taglab_area_units,area,area_m2,present,snapshot_object_id,n_duplicate_observations
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1179,NA,NA,Orbicella annularis,480,cm2,0.6225,6.225000000000001e-5,TRUE,Plot E 1-0__1__baseline_start__1179,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1180,NA,NA,Orbicella annularis,480,cm2,1.1925,1.1925e-4,TRUE,Plot E 1-0__1__baseline_start__1180,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1209,NA,NA,Acropora cervicornis,480,cm2,6.4,6.4e-4,TRUE,Plot E 1-0__1__baseline_start__1209,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1210,NA,NA,Acropora cervicornis,480,cm2,6.535,6.535e-4,TRUE,Plot E 1-0__1__baseline_start__1210,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1211,NA,NA,Acropora cervicornis,480,cm2,6.4075,6.407499999999999e-4,TRUE,Plot E 1-0__1__baseline_start__1211,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1212,NA,NA,Acropora cervicornis,480,cm2,13.002500000000001,0.00130025,TRUE,Plot E 1-0__1__baseline_start__1212,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1213,NA,NA,Acropora cervicornis,480,cm2,8.06,8.060000000000001e-4,TRUE,Plot E 1-0__1__baseline_start__1213,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1214,NA,NA,Acropora cervicornis,480,cm2,5.2725,5.2725e-4,TRUE,Plot E 1-0__1__baseline_start__1214,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1217,NA,NA,Orbicella faveolata,480,cm2,6.0175,6.0175e-4,TRUE,Plot E 1-0__1__baseline_start__1217,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1223,NA,NA,Orbicella faveolata,480,cm2,5.9575,5.957499999999999e-4,TRUE,Plot E 1-0__1__baseline_start__1223,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,1224,NA,NA,Orbicella faveolata,480,cm2,7.5325,7.5325e-4,TRUE,Plot E 1-0__1__baseline_start__1224,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,2115,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot E 1-0__1__baseline_start__2115,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,2117,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot E 1-0__1__baseline_start__2117,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,2118,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot E 1-0__1__baseline_start__2118,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,221,NA,NA,Orbicella annularis,480,cm2,26.775,0.0026774999999999998,TRUE,Plot E 1-0__1__baseline_start__221,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,224,NA,NA,Orbicella annularis,480,cm2,68.7075,0.00687075,TRUE,Plot E 1-0__1__baseline_start__224,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,261,NA,NA,Orbicella annularis,480,cm2,76.59,0.007659,TRUE,Plot E 1-0__1__baseline_start__261,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,262,NA,NA,Orbicella annularis,480,cm2,2.8425,2.8425e-4,TRUE,Plot E 1-0__1__baseline_start__262,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,344,NA,NA,Orbicella annularis,480,cm2,75.3825,0.007538249999999999,TRUE,Plot E 1-0__1__baseline_start__344,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,349,NA,NA,Orbicella annularis,480,cm2,55.125,0.0055125,TRUE,Plot E 1-0__1__baseline_start__349,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,351,NA,NA,Orbicella annularis,480,cm2,1.1575,1.1575e-4,TRUE,Plot E 1-0__1__baseline_start__351,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,354,NA,NA,Orbicella annularis,480,cm2,1.545,1.545e-4,TRUE,Plot E 1-0__1__baseline_start__354,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,365,NA,NA,Orbicella annularis,480,cm2,0.93,9.300000000000001e-5,TRUE,Plot E 1-0__1__baseline_start__365,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,367,NA,NA,Orbicella annularis,480,cm2,22.8025,0.0022802499999999997,TRUE,Plot E 1-0__1__baseline_start__367,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,368,NA,NA,Orbicella annularis,480,cm2,8.92,8.92e-4,TRUE,Plot E 1-0__1__baseline_start__368,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,373,NA,NA,Orbicella annularis,480,cm2,1.8525,1.8525e-4,TRUE,Plot E 1-0__1__baseline_start__373,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,375,NA,NA,Orbicella annularis,480,cm2,4.585,4.585e-4,TRUE,Plot E 1-0__1__baseline_start__375,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,382,NA,NA,Orbicella annularis,480,cm2,2.23,2.23e-4,TRUE,Plot E 1-0__1__baseline_start__382,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,4,NA,NA,Orbicella annularis,480,cm2,3.345,3.345e-4,TRUE,Plot E 1-0__1__baseline_start__4,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,405,NA,NA,Orbicella franksi,480,cm2,32.0875,0.00320875,TRUE,Plot E 1-0__1__baseline_start__405,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,409,NA,NA,Orbicella franksi,480,cm2,15.912500000000001,0.0015912500000000002,TRUE,Plot E 1-0__1__baseline_start__409,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,412,NA,NA,Orbicella franksi,480,cm2,12.98,0.0012980000000000001,TRUE,Plot E 1-0__1__baseline_start__412,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,413,NA,NA,Orbicella franksi,480,cm2,6,6e-4,TRUE,Plot E 1-0__1__baseline_start__413,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,449,NA,NA,Orbicella annularis,480,cm2,29.75,0.0029749999999999998,TRUE,Plot E 1-0__1__baseline_start__449,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,458,NA,NA,Orbicella annularis,480,cm2,0.32,3.2e-5,TRUE,Plot E 1-0__1__baseline_start__458,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,47,NA,NA,Orbicella annularis,480,cm2,1.4275,1.4275e-4,TRUE,Plot E 1-0__1__baseline_start__47,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,470,NA,NA,Orbicella franksi,480,cm2,4.7725,4.7724999999999997e-4,TRUE,Plot E 1-0__1__baseline_start__470,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,475,NA,NA,Orbicella franksi,480,cm2,3.81,3.81e-4,TRUE,Plot E 1-0__1__baseline_start__475,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,476,NA,NA,Orbicella franksi,480,cm2,5.6125,5.6125e-4,TRUE,Plot E 1-0__1__baseline_start__476,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,478,NA,NA,Orbicella franksi,480,cm2,8.0325,8.0325e-4,TRUE,Plot E 1-0__1__baseline_start__478,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,481,NA,NA,Orbicella franksi,480,cm2,4.7,4.7000000000000004e-4,TRUE,Plot E 1-0__1__baseline_start__481,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,483,NA,NA,Orbicella franksi,480,cm2,4.6325,4.6325e-4,TRUE,Plot E 1-0__1__baseline_start__483,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,485,NA,NA,Orbicella franksi,480,cm2,6.325,6.325e-4,TRUE,Plot E 1-0__1__baseline_start__485,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,488,NA,NA,Orbicella franksi,480,cm2,5.365,5.365e-4,TRUE,Plot E 1-0__1__baseline_start__488,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,489,NA,NA,Orbicella franksi,480,cm2,5.4825,5.4825e-4,TRUE,Plot E 1-0__1__baseline_start__489,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,5,NA,NA,Orbicella annularis,480,cm2,1.9875,1.9875e-4,TRUE,Plot E 1-0__1__baseline_start__5,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,50,NA,NA,Orbicella annularis,480,cm2,10.6075,0.00106075,TRUE,Plot E 1-0__1__baseline_start__50,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,51,NA,NA,Orbicella annularis,480,cm2,2.3975,2.3975e-4,TRUE,Plot E 1-0__1__baseline_start__51,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,515,NA,NA,Orbicella annularis,480,cm2,18.9025,0.00189025,TRUE,Plot E 1-0__1__baseline_start__515,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,517,NA,NA,Orbicella annularis,480,cm2,19.19,0.0019190000000000001,TRUE,Plot E 1-0__1__baseline_start__517,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,519,NA,NA,Orbicella annularis,480,cm2,0.34,3.4e-5,TRUE,Plot E 1-0__1__baseline_start__519,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,52,NA,NA,Orbicella annularis,480,cm2,4.88,4.88e-4,TRUE,Plot E 1-0__1__baseline_start__52,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,520,NA,NA,Orbicella annularis,480,cm2,4.2325,4.2325e-4,TRUE,Plot E 1-0__1__baseline_start__520,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,523,NA,NA,Orbicella annularis,480,cm2,2.3425,2.3424999999999997e-4,TRUE,Plot E 1-0__1__baseline_start__523,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,524,NA,NA,Orbicella annularis,480,cm2,7.38,7.379999999999999e-4,TRUE,Plot E 1-0__1__baseline_start__524,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,53,NA,NA,Orbicella annularis,480,cm2,3.2125,3.2125e-4,TRUE,Plot E 1-0__1__baseline_start__53,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,531,NA,NA,Orbicella annularis,480,cm2,1.19,1.1899999999999999e-4,TRUE,Plot E 1-0__1__baseline_start__531,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,532,NA,NA,Orbicella annularis,480,cm2,35.06999999999999,0.0035069999999999997,TRUE,Plot E 1-0__1__baseline_start__532,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,533,NA,NA,Orbicella annularis,480,cm2,2.5775,2.5775e-4,TRUE,Plot E 1-0__1__baseline_start__533,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,535,NA,NA,Orbicella annularis,480,cm2,4.875,4.875e-4,TRUE,Plot E 1-0__1__baseline_start__535,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,54,NA,NA,Orbicella annularis,480,cm2,3.98,3.98e-4,TRUE,Plot E 1-0__1__baseline_start__54,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,540,NA,NA,Orbicella annularis,480,cm2,3.9575,3.9575e-4,TRUE,Plot E 1-0__1__baseline_start__540,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,55,NA,NA,Orbicella annularis,480,cm2,2.29,2.29e-4,TRUE,Plot E 1-0__1__baseline_start__55,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,56,NA,NA,Orbicella annularis,480,cm2,0.29,2.8999999999999997e-5,TRUE,Plot E 1-0__1__baseline_start__56,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,561,NA,NA,Orbicella annularis,480,cm2,0.33,3.3e-5,TRUE,Plot E 1-0__1__baseline_start__561,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,562,NA,NA,Orbicella annularis,480,cm2,0.955,9.549999999999999e-5,TRUE,Plot E 1-0__1__baseline_start__562,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,563,NA,NA,Orbicella annularis,480,cm2,0.4025,4.025e-5,TRUE,Plot E 1-0__1__baseline_start__563,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,564,NA,NA,Orbicella annularis,480,cm2,0.4175,4.175e-5,TRUE,Plot E 1-0__1__baseline_start__564,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,565,NA,NA,Orbicella annularis,480,cm2,0.685,6.850000000000001e-5,TRUE,Plot E 1-0__1__baseline_start__565,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,566,NA,NA,Orbicella annularis,480,cm2,1.755,1.7549999999999998e-4,TRUE,Plot E 1-0__1__baseline_start__566,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,567,NA,NA,Orbicella annularis,480,cm2,0.555,5.550000000000001e-5,TRUE,Plot E 1-0__1__baseline_start__567,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,568,NA,NA,Orbicella annularis,480,cm2,0.575,5.7499999999999995e-5,TRUE,Plot E 1-0__1__baseline_start__568,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,57,NA,NA,Orbicella annularis,480,cm2,0.78,7.8e-5,TRUE,Plot E 1-0__1__baseline_start__57,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,570,NA,NA,Orbicella annularis,480,cm2,0.4475,4.4750000000000004e-5,TRUE,Plot E 1-0__1__baseline_start__570,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,571,NA,NA,Orbicella annularis,480,cm2,1.16,1.1599999999999999e-4,TRUE,Plot E 1-0__1__baseline_start__571,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,573,NA,NA,Orbicella annularis,480,cm2,0.5075,5.0749999999999994e-5,TRUE,Plot E 1-0__1__baseline_start__573,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,575,NA,NA,Orbicella annularis,480,cm2,0.8675,8.675000000000001e-5,TRUE,Plot E 1-0__1__baseline_start__575,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,577,NA,NA,Orbicella annularis,480,cm2,1.0625,1.0625e-4,TRUE,Plot E 1-0__1__baseline_start__577,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,579,NA,NA,Orbicella annularis,480,cm2,0.6775,6.775e-5,TRUE,Plot E 1-0__1__baseline_start__579,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,580,NA,NA,Orbicella annularis,480,cm2,1.22,1.2200000000000001e-4,TRUE,Plot E 1-0__1__baseline_start__580,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,582,NA,NA,Orbicella annularis,480,cm2,4.9525,4.9525e-4,TRUE,Plot E 1-0__1__baseline_start__582,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,583,NA,NA,Orbicella annularis,480,cm2,0.675,6.75e-5,TRUE,Plot E 1-0__1__baseline_start__583,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,584,NA,NA,Orbicella annularis,480,cm2,1.0175,1.0175e-4,TRUE,Plot E 1-0__1__baseline_start__584,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,585,NA,NA,Orbicella annularis,480,cm2,4.445,4.445e-4,TRUE,Plot E 1-0__1__baseline_start__585,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,586,NA,NA,Orbicella annularis,480,cm2,1.15,1.1499999999999999e-4,TRUE,Plot E 1-0__1__baseline_start__586,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,589,NA,NA,Orbicella franksi,480,cm2,36.08,0.003608,TRUE,Plot E 1-0__1__baseline_start__589,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,590,NA,NA,Orbicella annularis,480,cm2,0.675,6.75e-5,TRUE,Plot E 1-0__1__baseline_start__590,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,591,NA,NA,Orbicella franksi,480,cm2,7.42,7.42e-4,TRUE,Plot E 1-0__1__baseline_start__591,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,593,NA,NA,Orbicella franksi,480,cm2,4.5575,4.5575e-4,TRUE,Plot E 1-0__1__baseline_start__593,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,595,NA,NA,Orbicella franksi,480,cm2,5.855,5.855000000000001e-4,TRUE,Plot E 1-0__1__baseline_start__595,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,596,NA,NA,Orbicella franksi,480,cm2,6.39,6.389999999999999e-4,TRUE,Plot E 1-0__1__baseline_start__596,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,598,NA,NA,Orbicella franksi,480,cm2,6.68,6.68e-4,TRUE,Plot E 1-0__1__baseline_start__598,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,6,NA,NA,Orbicella annularis,480,cm2,2.195,2.195e-4,TRUE,Plot E 1-0__1__baseline_start__6,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,614,NA,NA,Orbicella annularis,480,cm2,64.1575,0.00641575,TRUE,Plot E 1-0__1__baseline_start__614,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,617,NA,NA,Orbicella annularis,480,cm2,0.26,2.6000000000000002e-5,TRUE,Plot E 1-0__1__baseline_start__617,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,674,NA,NA,Acropora palmata,480,cm2,14.3075,0.00143075,TRUE,Plot E 1-0__1__baseline_start__674,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,676,NA,NA,Acropora palmata,480,cm2,10.355,0.0010355,TRUE,Plot E 1-0__1__baseline_start__676,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,677,NA,NA,Acropora palmata,480,cm2,21.435,0.0021435,TRUE,Plot E 1-0__1__baseline_start__677,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,680,NA,NA,Acropora palmata,480,cm2,12.7,0.0012699999999999999,TRUE,Plot E 1-0__1__baseline_start__680,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,683,NA,NA,Acropora palmata,480,cm2,13.795,0.0013795,TRUE,Plot E 1-0__1__baseline_start__683,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,685,NA,NA,Orbicella franksi,480,cm2,5.12,5.12e-4,TRUE,Plot E 1-0__1__baseline_start__685,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,686,NA,NA,Orbicella franksi,480,cm2,4.575,4.575e-4,TRUE,Plot E 1-0__1__baseline_start__686,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,687,NA,NA,Orbicella franksi,480,cm2,6.9375,6.9375e-4,TRUE,Plot E 1-0__1__baseline_start__687,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,688,NA,NA,Orbicella franksi,480,cm2,21.775,0.0021775,TRUE,Plot E 1-0__1__baseline_start__688,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,689,NA,NA,Orbicella franksi,480,cm2,13.1375,0.00131375,TRUE,Plot E 1-0__1__baseline_start__689,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,691,NA,NA,Orbicella franksi,480,cm2,17.7825,0.0017782499999999999,TRUE,Plot E 1-0__1__baseline_start__691,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,692,NA,NA,Orbicella franksi,480,cm2,3.685,3.685e-4,TRUE,Plot E 1-0__1__baseline_start__692,1
Plot E,1-0,Plot E 1-0,May,1,2025-05-07,baseline_start,693,NA,NA,Orbicella franksi,480,cm2,12.18,0.001218,TRUE,Plot E 1-0__1__baseline_start__693,1
